timestamp,open,high,low,close,volume_btc,volume_usd
2023-02-27 12:00:00,32556.29,32624.38,32549.89,32600.43,36.469,1188905.18
2023-02-27 13:00:00,32600.43,32601.79,32489.91,32568.62,23.4767,764603.73
2023-02-27 14:00:00,32568.62,32780.63,32468.33,32709.14,11.8811,388620.58
2023-02-27 15:00:00,32709.14,32780.19,32606.37,32669.52,28.0833,917467.84
2023-02-27 16:00:00,32669.52,32728.16,32660.11,32718.0,13.0645,427444.37
2023-02-27 17:00:00,32718.0,32745.62,32692.63,32737.59,47.0299,1539645.54
2023-02-27 18:00:00,32737.59,32865.37,32717.79,32822.82,31.6298,1038179.26
2023-02-27 19:00:00,32822.82,32963.19,32753.61,32925.33,14.9506,492253.4
2023-02-27 20:00:00,32925.33,32957.69,32899.39,32927.43,11.1787,368085.91
2023-02-27 21:00:00,32927.43,32941.45,32841.21,32877.82,35.9778,1182871.58
2023-02-27 22:00:00,32877.82,32977.1,32823.95,32908.06,35.5358,1169414.39
2023-02-27 23:00:00,32908.06,32928.67,32802.69,32863.46,30.058,987809.87
2023-02-28 00:00:00,32863.46,33022.05,32750.49,32995.79,30.9079,1019830.68
2023-02-28 01:00:00,32995.79,33124.23,32965.83,33004.8,30.3915,1003065.49
2023-02-28 02:00:00,33004.8,33046.52,32929.73,32980.69,18.3251,604374.42
2023-02-28 03:00:00,32980.69,33027.42,32973.21,32992.87,46.902,1547431.62
2023-02-28 04:00:00,32992.87,32998.79,32803.18,32903.98,24.2243,797075.87
2023-02-28 05:00:00,32903.98,32944.15,32737.76,32840.04,1.5062,49463.67
2023-02-28 06:00:00,32840.04,32920.79,32731.53,32918.88,17.7439,584109.37
2023-02-28 07:00:00,32918.88,32929.41,32844.75,32875.63,6.949,228452.78
2023-02-28 08:00:00,32875.63,32883.59,32800.75,32806.8,18.4875,606515.69
2023-02-28 09:00:00,32806.8,32877.83,32788.62,32842.01,30.609,1005261.1
2023-02-28 10:00:00,32842.01,32951.84,32834.69,32919.89,1.6219,53392.77
2023-02-28 11:00:00,32919.89,33021.24,32870.02,32967.23,43.5749,1436543.66
2023-02-28 12:00:00,32967.23,33051.91,32935.61,33032.9,30.7103,1014450.32
2023-02-28 13:00:00,33032.9,33061.46,32973.57,32982.9,15.1209,498731.19
2023-02-28 14:00:00,32982.9,33021.43,32877.74,32889.11,15.9047,523091.47
2023-02-28 15:00:00,32889.11,33063.9,32836.77,32987.87,23.5506,776884.08
2023-02-28 16:00:00,32987.87,33003.6,32902.73,32966.58,12.7805,421329.36
2023-02-28 17:00:00,32966.58,33043.09,32927.76,32950.04,0.7149,23555.98
2023-02-28 18:00:00,32950.04,33069.67,32899.17,33037.57,1.8146,59949.97
2023-02-28 19:00:00,33037.57,33175.65,33031.82,33074.32,18.2082,602223.86
2023-02-28 20:00:00,33074.32,33124.59,32992.64,33104.48,6.649,220111.67
2023-02-28 21:00:00,33104.48,33260.25,33052.41,33247.82,1.607,53429.25
2023-02-28 22:00:00,33247.82,33249.54,33150.79,33205.03,43.0338,1428938.59
2023-02-28 23:00:00,33205.03,33298.76,33159.74,33266.65,14.0698,468055.07
2023-03-01 00:00:00,33266.65,33272.17,33259.98,33270.44,25.4046,845222.23
2023-03-01 01:00:00,33270.44,33313.88,33193.37,33288.31,9.3807,312267.68
2023-03-01 02:00:00,33288.31,33405.19,33208.66,33390.07,2.8129,93922.94
2023-03-01 03:00:00,33390.07,33466.07,33274.57,33423.99,37.3709,1249084.45
2023-03-01 04:00:00,33423.99,33469.18,33411.5,33459.97,6.6854,223693.29
2023-03-01 05:00:00,33459.97,33562.24,33299.32,33531.74,1.773,59451.78
2023-03-01 06:00:00,33531.74,33543.34,33467.52,33507.27,29.5679,990739.54
2023-03-01 07:00:00,33507.27,33524.37,33395.12,33451.03,1.1666,39023.97
2023-03-01 08:00:00,33451.03,33508.7,33379.12,33381.13,22.0962,737596.09
2023-03-01 09:00:00,33381.13,33399.63,33245.65,33249.85,14.7974,492011.33
2023-03-01 10:00:00,33249.85,33552.64,33246.17,33386.59,16.3112,544575.3
2023-03-01 11:00:00,33386.59,33416.1,33273.7,33312.92,0.693,23085.86
2023-03-01 12:00:00,33312.92,33317.02,33276.6,33298.18,48.2351,1606141.1
2023-03-01 13:00:00,33298.18,33326.36,33268.18,33279.75,26.0897,868258.6
2023-03-01 14:00:00,33279.75,33313.64,33233.23,33300.21,28.8394,960358.0
2023-03-01 15:00:00,33300.21,33371.92,33294.53,33354.54,33.4731,1116479.71
2023-03-01 16:00:00,33354.54,33520.93,33311.48,33411.94,39.9773,1335719.04
2023-03-01 17:00:00,33411.94,33414.78,33296.18,33372.97,30.5915,1020929.32
2023-03-01 18:00:00,33372.97,33456.95,33268.62,33361.82,38.2288,1275382.3
2023-03-01 19:00:00,33361.82,33441.09,33296.19,33380.67,22.7124,758155.21
2023-03-01 20:00:00,33380.67,33390.03,33341.18,33364.07,18.8781,629850.26
2023-03-01 21:00:00,33364.07,33535.14,33347.14,33471.33,41.2451,1380528.19
2023-03-01 22:00:00,33471.33,33522.75,33382.16,33504.19,43.3329,1451833.85
2023-03-01 23:00:00,33504.19,33554.35,33476.05,33553.44,7.3214,245658.13
2023-03-02 00:00:00,33553.44,33598.9,33522.06,33597.92,27.3617,919296.21
2023-03-02 01:00:00,33597.92,33712.45,33591.31,33676.77,34.3403,1156470.47
2023-03-02 02:00:00,33676.77,33716.16,33675.3,33688.96,4.6381,156252.79
2023-03-02 03:00:00,33688.96,33710.33,33507.21,33601.59,46.515,1562977.83
2023-03-02 04:00:00,33601.59,33697.72,33523.3,33628.45,26.2454,882592.05
2023-03-02 05:00:00,33628.45,33658.1,33553.6,33584.64,32.4501,1089824.9
2023-03-02 06:00:00,33584.64,33604.06,33476.66,33549.13,9.323,312778.56
2023-03-02 07:00:00,33549.13,33629.75,33540.22,33588.48,13.5895,456450.6
2023-03-02 08:00:00,33588.48,33719.72,33573.52,33671.66,6.4896,218515.61
2023-03-02 09:00:00,33671.66,33756.75,33656.58,33673.09,13.5679,456873.16
2023-03-02 10:00:00,33673.09,33722.97,33608.57,33693.89,24.8736,838088.38
2023-03-02 11:00:00,33693.89,33851.38,33633.7,33808.6,41.7647,1412006.04
2023-03-02 12:00:00,33808.6,33915.52,33782.02,33824.88,26.9193,910542.07
2023-03-02 13:00:00,33824.88,34052.51,33823.98,34000.88,12.6009,428441.72
2023-03-02 14:00:00,34000.88,34161.4,34000.76,34039.34,2.7087,92202.36
2023-03-02 15:00:00,34039.34,34069.81,33844.16,33919.47,31.2875,1061255.35
2023-03-02 16:00:00,33919.47,34066.44,33870.59,33970.57,21.2979,723501.88
2023-03-02 17:00:00,33970.57,34037.92,33953.77,33996.47,49.2255,1673493.23
2023-03-02 18:00:00,33996.47,34121.26,33970.01,34084.16,39.0981,1332626.05
2023-03-02 19:00:00,34084.16,34149.14,34073.28,34130.05,40.514,1382745.0
2023-03-02 20:00:00,34130.05,34159.48,34115.37,34120.6,1.1056,37723.74
2023-03-02 21:00:00,34120.6,34142.48,34002.93,34037.06,39.0009,1327475.78
2023-03-02 22:00:00,34037.06,34065.92,33974.43,34022.83,10.1334,344766.91
2023-03-02 23:00:00,34022.83,34098.33,33884.33,33964.95,29.4969,1001860.79
2023-03-03 00:00:00,33964.95,34129.34,33918.19,33925.52,22.6474,768324.75
2023-03-03 01:00:00,33925.52,33972.51,33894.59,33965.45,28.7944,978014.83
2023-03-03 02:00:00,33965.45,34095.18,33883.27,34078.89,7.1055,242147.56
2023-03-03 03:00:00,34078.89,34111.46,34077.69,34105.79,23.1161,788392.87
2023-03-03 04:00:00,34105.79,34117.93,34010.16,34024.22,2.3288,79235.6
2023-03-03 05:00:00,34024.22,34060.61,33974.74,34054.47,2.5295,86140.79
2023-03-03 06:00:00,34054.47,34200.32,33983.36,34135.97,33.058,1128467.01
2023-03-03 07:00:00,34135.97,34142.2,34075.06,34094.34,47.6091,1623200.95
2023-03-03 08:00:00,34094.34,34152.48,34080.14,34085.2,38.9809,1328671.92
2023-03-03 09:00:00,34085.2,34094.29,34077.14,34086.21,23.7232,808633.86
2023-03-03 10:00:00,34086.21,34109.43,33944.16,34032.7,3.2656,111137.17
2023-03-03 11:00:00,34032.7,34148.02,33982.26,34076.82,2.7285,92978.61
2023-03-03 12:00:00,34076.82,34135.38,34020.8,34068.58,8.3157,283304.08
2023-03-03 13:00:00,34068.58,34102.54,34056.75,34097.16,48.8026,1664030.3
2023-03-03 14:00:00,34097.16,34161.1,34006.76,34036.64,20.2337,688687.22
2023-03-03 15:00:00,34036.64,34097.94,33933.82,34006.86,42.2487,1436745.78
2023-03-03 16:00:00,34006.86,34056.75,33952.87,34056.0,35.4046,1205738.9
2023-03-03 17:00:00,34056.0,34072.81,34008.28,34030.6,30.4687,1036868.18
2023-03-03 18:00:00,34030.6,34166.87,33961.48,34148.14,47.4174,1619216.03
2023-03-03 19:00:00,34148.14,34172.15,34097.66,34120.85,11.9054,406222.33
2023-03-03 20:00:00,34120.85,34165.82,34087.29,34136.18,23.017,785712.45
2023-03-03 21:00:00,34136.18,34201.02,34083.62,34199.85,43.3038,1480983.46
2023-03-03 22:00:00,34199.85,34318.99,34083.87,34102.83,27.8122,948474.84
2023-03-03 23:00:00,34102.83,34157.9,33974.35,33982.74,12.699,431546.78
2023-03-04 00:00:00,33982.74,34014.09,33836.15,33879.04,10.8414,367296.28
2023-03-04 01:00:00,33879.04,34024.97,33795.32,33964.6,37.7676,1282761.25
2023-03-04 02:00:00,33964.6,34005.29,33901.58,33927.11,1.1331,38442.81
2023-03-04 03:00:00,33927.11,34109.72,33859.39,34100.69,45.7525,1560191.93
2023-03-04 04:00:00,34100.69,34112.02,34059.25,34062.21,1.4117,48085.62
2023-03-04 05:00:00,34062.21,34139.68,33993.5,34074.78,31.734,1081329.15
2023-03-04 06:00:00,34074.78,34243.01,34065.83,34179.88,30.435,1040264.55
2023-03-04 07:00:00,34179.88,34319.89,34141.64,34317.01,29.1314,999702.62
2023-03-04 08:00:00,34317.01,34482.28,34253.13,34458.5,23.98,826314.88
2023-03-04 09:00:00,34458.5,34574.97,34447.89,34541.78,42.6953,1474771.61
2023-03-04 10:00:00,34541.78,34624.58,34493.69,34612.52,33.137,1146955.23
2023-03-04 11:00:00,34612.52,34675.24,34559.11,34653.54,39.2022,1358495.1
2023-03-04 12:00:00,34653.54,34735.17,34601.6,34707.49,6.2183,215821.58
2023-03-04 13:00:00,34707.49,34728.5,34615.78,34669.23,2.97,102967.61
2023-03-04 14:00:00,34669.23,34698.82,34598.01,34612.5,1.9122,66186.01
2023-03-04 15:00:00,34612.5,34675.46,34571.92,34612.26,7.7867,269515.3
2023-03-04 16:00:00,34612.26,34705.41,34598.18,34600.48,33.5169,1159700.85
2023-03-04 17:00:00,34600.48,34606.71,34538.55,34569.12,24.9541,862641.2
2023-03-04 18:00:00,34569.12,34672.24,34557.39,34617.26,37.7365,1306334.38
2023-03-04 19:00:00,34617.26,34700.99,34587.21,34683.4,9.9907,346511.48
2023-03-04 20:00:00,34683.4,34748.79,34632.79,34689.54,18.6647,647469.79
2023-03-04 21:00:00,34689.54,34845.12,34657.11,34792.05,44.4806,1547571.09
2023-03-04 22:00:00,34792.05,34842.47,34654.85,34712.6,46.8179,1625171.16
2023-03-04 23:00:00,34712.6,34717.31,34697.28,34699.16,46.1256,1600519.48
2023-03-05 00:00:00,34699.16,34732.58,34632.92,34649.41,41.0061,1420837.24
2023-03-05 01:00:00,34649.41,34719.14,34480.77,34520.06,34.5677,1193279.18
2023-03-05 02:00:00,34520.06,34522.06,34460.63,34514.35,45.7271,1578241.34
2023-03-05 03:00:00,34514.35,34591.01,34454.93,34505.95,35.852,1237107.34
2023-03-05 04:00:00,34505.95,34625.89,34438.27,34610.4,47.7198,1651601.2
2023-03-05 05:00:00,34610.4,34693.32,34610.38,34654.06,1.727,59847.56
2023-03-05 06:00:00,34654.06,34696.26,34580.04,34583.08,46.1213,1595016.49
2023-03-05 07:00:00,34583.08,34725.5,34544.7,34711.32,28.0092,972236.24
2023-03-05 08:00:00,34711.32,34861.9,34684.18,34796.09,6.034,209959.58
2023-03-05 09:00:00,34796.09,34982.03,34775.67,34836.59,11.1381,388013.47
2023-03-05 10:00:00,34836.59,34897.73,34748.67,34820.81,42.6819,1486218.53
2023-03-05 11:00:00,34820.81,34866.6,34750.4,34754.0,25.5528,888061.96
2023-03-05 12:00:00,34754.0,34794.98,34662.02,34728.13,49.1495,1706870.05
2023-03-05 13:00:00,34728.13,34820.56,34715.36,34803.75,6.3178,219883.11
2023-03-05 14:00:00,34803.75,34949.43,34762.43,34934.93,20.9189,730800.27
2023-03-05 15:00:00,34934.93,35062.45,34933.66,35042.75,16.9278,593196.74
2023-03-05 16:00:00,35042.75,35072.56,34935.03,35008.49,26.0487,911925.74
2023-03-05 17:00:00,35008.49,35056.0,34891.23,34930.1,31.8552,1112705.35
2023-03-05 18:00:00,34930.1,35000.85,34877.64,34939.94,33.2507,1161777.57
2023-03-05 19:00:00,34939.94,34959.76,34788.79,34816.36,0.5641,19639.91
2023-03-05 20:00:00,34816.36,34870.38,34805.05,34838.87,4.9035,170832.39
2023-03-05 21:00:00,34838.87,34917.39,34745.27,34828.58,2.2357,77866.26
2023-03-05 22:00:00,34828.58,34877.15,34779.3,34796.12,43.2977,1506591.99
2023-03-05 23:00:00,34796.12,34865.88,34597.06,34685.14,16.008,555239.75
2023-03-06 00:00:00,34685.14,34798.63,34633.97,34720.77,18.6696,648222.89
2023-03-06 01:00:00,34720.77,34730.12,34638.41,34683.78,22.7934,790561.24
2023-03-06 02:00:00,34683.78,34715.08,34577.39,34602.62,42.5406,1472016.4
2023-03-06 03:00:00,34602.62,34671.12,34370.05,34403.85,1.2012,41325.9
2023-03-06 04:00:00,34403.85,34435.92,34393.45,34401.96,6.3716,219195.5
2023-03-06 05:00:00,34401.96,34579.43,34376.29,34523.89,34.4156,1188160.5
2023-03-06 06:00:00,34523.89,34652.37,34472.35,34638.6,48.2127,1670020.41
2023-03-06 07:00:00,34638.6,34684.29,34590.0,34606.93,32.3179,1118423.41
2023-03-06 08:00:00,34606.93,34616.24,34530.34,34565.25,13.4256,464059.25
2023-03-06 09:00:00,34565.25,34662.47,34563.06,34597.66,26.2333,907610.75
2023-03-06 10:00:00,34597.66,34608.83,34456.04,34528.57,48.7615,1683665.1
2023-03-06 11:00:00,34528.57,34623.61,34490.29,34549.42,26.6398,920389.53
2023-03-06 12:00:00,34549.42,34674.95,34516.48,34602.35,18.9886,657050.2
2023-03-06 13:00:00,34602.35,34734.64,34521.9,34687.26,19.4796,675693.96
2023-03-06 14:00:00,34687.26,34749.91,34666.05,34680.31,48.3682,1677424.29
2023-03-06 15:00:00,34680.31,34684.82,34612.97,34666.19,36.0864,1250977.84
2023-03-06 16:00:00,34666.19,34724.99,34596.16,34605.31,34.5151,1194405.83
2023-03-06 17:00:00,34605.31,34662.05,34513.42,34548.08,11.9867,414117.52
2023-03-06 18:00:00,34548.08,34569.59,34513.55,34532.44,28.1945,973624.74
2023-03-06 19:00:00,34532.44,34583.23,34479.38,34557.81,18.1589,627531.76
2023-03-06 20:00:00,34557.81,34642.08,34534.04,34620.95,12.39,428953.57
2023-03-06 21:00:00,34620.95,34721.64,34514.98,34565.34,44.8298,1549557.12
2023-03-06 22:00:00,34565.34,34674.44,34485.3,34668.53,19.4662,674864.48
2023-03-06 23:00:00,34668.53,34724.33,34646.83,34649.73,14.498,502351.76
2023-03-07 00:00:00,34649.73,34658.29,34599.91,34648.25,46.6202,1615308.22
2023-03-07 01:00:00,34648.25,34705.39,34521.15,34596.47,10.2686,355257.29
2023-03-07 02:00:00,34596.47,34655.72,34351.32,34428.73,37.4025,1287720.5
2023-03-07 03:00:00,34428.73,34569.85,34411.15,34489.6,32.811,1131638.3
2023-03-07 04:00:00,34489.6,34593.9,34437.89,34540.43,46.064,1591070.27
2023-03-07 05:00:00,34540.43,34540.64,34511.38,34520.99,41.6863,1439052.5
2023-03-07 06:00:00,34520.99,34534.86,34475.47,34525.62,35.4121,1222624.67
2023-03-07 07:00:00,34525.62,34573.64,34448.12,34561.25,16.0713,555444.14
2023-03-07 08:00:00,34561.25,34589.74,34405.8,34453.24,25.0307,862388.66
2023-03-07 09:00:00,34453.24,34487.04,34332.34,34416.78,47.2525,1626279.03
2023-03-07 10:00:00,34416.78,34521.14,34413.86,34471.45,1.6485,56826.19
2023-03-07 11:00:00,34471.45,34484.11,34340.17,34384.98,39.8194,1369189.29
2023-03-07 12:00:00,34384.98,34426.16,34321.93,34405.17,12.9646,446049.25
2023-03-07 13:00:00,34405.17,34406.25,34298.94,34311.82,9.6583,331393.87
2023-03-07 14:00:00,34311.82,34373.39,34269.56,34343.83,11.9951,411957.67
2023-03-07 15:00:00,34343.83,34360.26,34341.25,34341.38,3.4577,118742.2
2023-03-07 16:00:00,34341.38,34368.25,34149.92,34230.45,49.603,1697933.01
2023-03-07 17:00:00,34230.45,34333.62,34211.14,34310.19,43.5585,1494500.37
2023-03-07 18:00:00,34310.19,34370.99,34257.05,34259.78,26.2923,900768.44
2023-03-07 19:00:00,34259.78,34295.75,34196.44,34204.26,35.8976,1227850.95
2023-03-07 20:00:00,34204.26,34224.51,34176.92,34217.98,28.0515,959865.77
2023-03-07 21:00:00,34217.98,34319.66,34213.64,34296.59,40.6732,1394952.13
2023-03-07 22:00:00,34296.59,34318.38,34201.42,34226.91,42.3159,1448342.64
2023-03-07 23:00:00,34226.91,34254.35,34107.38,34231.14,12.0231,411564.36
2023-03-08 00:00:00,34231.14,34288.26,34225.52,34260.49,23.2575,796813.42
2023-03-08 01:00:00,34260.49,34362.15,34184.94,34307.99,31.925,1095282.44
2023-03-08 02:00:00,34307.99,34350.39,34290.1,34320.09,48.9328,1679378.21
2023-03-08 03:00:00,34320.09,34367.23,34289.92,34294.9,34.2931,1176078.41
2023-03-08 04:00:00,34294.9,34310.28,34230.71,34238.14,44.9329,1538418.7
2023-03-08 05:00:00,34238.14,34292.42,34177.05,34244.03,42.3825,1451347.77
2023-03-08 06:00:00,34244.03,34272.26,34155.31,34170.61,29.3121,1001612.2
2023-03-08 07:00:00,34170.61,34228.69,33871.35,33970.96,44.7359,1519721.32
2023-03-08 08:00:00,33970.96,34117.27,33927.82,34000.62,19.1824,652213.44
2023-03-08 09:00:00,34000.62,34126.88,33995.13,34062.09,19.2745,656529.68
2023-03-08 10:00:00,34062.09,34062.71,33841.41,33901.11,39.1578,1327493.01
2023-03-08 11:00:00,33901.11,33944.48,33761.12,33832.65,7.1599,242238.4
2023-03-08 12:00:00,33832.65,33956.39,33820.82,33874.55,15.6383,529740.32
2023-03-08 13:00:00,33874.55,34140.11,33866.76,34013.94,30.6243,1041653.1
2023-03-08 14:00:00,34013.94,34044.87,33964.72,34015.35,21.2932,724295.74
2023-03-08 15:00:00,34015.35,34021.38,33899.35,33965.83,47.0658,1598628.86
2023-03-08 16:00:00,33965.83,34058.62,33933.17,33953.4,47.9461,1627933.27
2023-03-08 17:00:00,33953.4,34071.08,33912.01,34046.77,25.3778,864032.04
2023-03-08 18:00:00,34046.77,34102.08,33994.19,34002.78,27.1836,924317.99
2023-03-08 19:00:00,34002.78,34007.86,33925.48,33948.43,36.369,1234670.5
2023-03-08 20:00:00,33948.43,33975.65,33893.89,33915.65,23.1346,784625.1
2023-03-08 21:00:00,33915.65,33969.54,33823.47,33850.99,9.9099,335459.92
2023-03-08 22:00:00,33850.99,33899.51,33806.44,33859.29,37.475,1268877.05
2023-03-08 23:00:00,33859.29,33980.6,33841.88,33969.32,37.0204,1257557.63
2023-03-09 00:00:00,33969.32,34055.34,33960.73,33991.26,12.6266,429194.1
2023-03-09 01:00:00,33991.26,34028.71,33881.41,33974.11,41.7294,1417719.18
2023-03-09 02:00:00,33974.11,34007.27,33878.06,33954.28,30.8756,1048358.8
2023-03-09 03:00:00,33954.28,34084.4,33763.35,33848.13,12.1969,412842.22
2023-03-09 04:00:00,33848.13,33931.79,33833.64,33907.91,32.7759,1111362.27
2023-03-09 05:00:00,33907.91,33953.77,33874.09,33902.63,12.0637,408991.18
2023-03-09 06:00:00,33902.63,33920.99,33874.11,33890.39,13.629,461892.18
2023-03-09 07:00:00,33890.39,34108.4,33855.27,34106.83,42.4765,1448738.57
2023-03-09 08:00:00,34106.83,34144.68,34082.6,34127.2,46.5098,1587249.45
2023-03-09 09:00:00,34127.2,34172.36,34023.78,34075.89,13.2157,450336.76
2023-03-09 10:00:00,34075.89,34086.77,34023.18,34046.83,46.4385,1581083.91
2023-03-09 11:00:00,34046.83,34170.43,34019.73,34125.04,12.3205,420437.51
2023-03-09 12:00:00,34125.04,34148.49,33944.47,34132.77,6.3047,215196.86
2023-03-09 13:00:00,34132.77,34199.04,33974.65,34034.58,3.3821,115108.36
2023-03-09 14:00:00,34034.58,34105.48,33987.91,34097.15,12.4846,425689.32
2023-03-09 15:00:00,34097.15,34145.71,34033.94,34051.59,19.5697,666379.39
2023-03-09 16:00:00,34051.59,34288.03,34020.33,34179.17,46.4136,1586378.19
2023-03-09 17:00:00,34179.17,34344.25,34165.18,34253.0,12.4868,427710.33
2023-03-09 18:00:00,34253.0,34289.93,34168.28,34222.35,18.5905,636210.66
2023-03-09 19:00:00,34222.35,34341.38,34172.82,34310.03,36.8407,1264005.6
2023-03-09 20:00:00,34310.03,34440.1,34256.62,34314.69,15.4527,530254.58
2023-03-09 21:00:00,34314.69,34463.56,34287.71,34373.21,34.3762,1181620.46
2023-03-09 22:00:00,34373.21,34481.23,34357.25,34406.54,21.8879,753086.85
2023-03-09 23:00:00,34406.54,34423.07,34309.78,34348.3,10.224,351176.99
2023-03-10 00:00:00,34348.3,34469.61,34249.53,34304.09,36.8359,1263621.92
2023-03-10 01:00:00,34304.09,34393.17,34232.19,34374.75,1.8384,63194.54
2023-03-10 02:00:00,34374.75,34423.61,34333.88,34351.74,14.9706,514266.09
2023-03-10 03:00:00,34351.74,34360.72,34255.83,34324.0,18.131,622328.5
2023-03-10 04:00:00,34324.0,34326.48,34193.75,34258.44,23.1818,794172.21
2023-03-10 05:00:00,34258.44,34300.05,34240.36,34287.46,34.1535,1171036.75
2023-03-10 06:00:00,34287.46,34439.38,34250.82,34428.9,23.2405,800144.78
2023-03-10 07:00:00,34428.9,34459.32,34325.64,34355.39,29.919,1027878.89
2023-03-10 08:00:00,34355.39,34375.41,34298.81,34357.05,29.9911,1030405.82
2023-03-10 09:00:00,34357.05,34455.67,34282.54,34454.09,18.9769,653831.87
2023-03-10 10:00:00,34454.09,34529.57,34437.41,34448.6,46.7316,1609838.42
2023-03-10 11:00:00,34448.6,34628.11,34377.31,34479.77,47.8148,1648643.4
2023-03-10 12:00:00,34479.77,34505.27,34339.87,34406.51,29.3016,1008165.79
2023-03-10 13:00:00,34406.51,34471.87,34388.56,34435.98,4.0487,139420.96
2023-03-10 14:00:00,34435.98,34493.33,34305.69,34423.09,24.8108,854064.5
2023-03-10 15:00:00,34423.09,34494.2,34392.63,34490.96,9.6288,332106.53
2023-03-10 16:00:00,34490.96,34583.26,34438.82,34572.87,24.4191,844238.27
2023-03-10 17:00:00,34572.87,34801.22,34570.64,34751.92,9.8299,341607.93
2023-03-10 18:00:00,34751.92,34866.77,34712.87,34792.21,35.3408,1229584.53
2023-03-10 19:00:00,34792.21,34829.91,34748.45,34814.88,4.4812,156012.44
2023-03-10 20:00:00,34814.88,34841.76,34805.8,34828.42,47.6886,1660918.35
2023-03-10 21:00:00,34828.42,34912.34,34793.24,34803.81,10.1711,353993.08
2023-03-10 22:00:00,34803.81,34933.58,34715.39,34827.38,33.2025,1156355.94
2023-03-10 23:00:00,34827.38,34861.88,34755.51,34806.8,45.8896,1597270.11
2023-03-11 00:00:00,34806.8,34891.82,34790.88,34818.53,12.7704,444646.51
2023-03-11 01:00:00,34818.53,34964.91,34782.16,34910.28,46.7477,1631975.31
2023-03-11 02:00:00,34910.28,34936.4,34839.2,34840.0,19.7394,687720.76
2023-03-11 03:00:00,34840.0,34941.86,34836.4,34919.43,48.0463,1677749.4
2023-03-11 04:00:00,34919.43,35055.51,34870.08,35011.42,48.5825,1700942.1
2023-03-11 05:00:00,35011.42,35040.98,35001.99,35003.15,9.81,343380.88
2023-03-11 06:00:00,35003.15,35080.55,34788.65,34854.6,41.6388,1451303.92
2023-03-11 07:00:00,34854.6,34886.03,34804.46,34812.23,10.0743,350708.89
2023-03-11 08:00:00,34812.23,34907.61,34736.87,34902.54,11.7088,408666.82
2023-03-11 09:00:00,34902.54,34940.22,34838.36,34900.94,4.6643,162788.46
2023-03-11 10:00:00,34900.94,34943.08,34801.75,34831.19,8.2486,287308.53
2023-03-11 11:00:00,34831.19,34858.12,34784.81,34796.02,31.7948,1106332.6
2023-03-11 12:00:00,34796.02,34859.4,34792.29,34854.52,22.738,792522.16
2023-03-11 13:00:00,34854.52,34976.81,34823.89,34892.64,39.6517,1383552.34
2023-03-11 14:00:00,34892.64,34973.3,34850.79,34875.96,16.9338,590582.57
2023-03-11 15:00:00,34875.96,34876.35,34835.33,34850.38,48.4469,1688392.65
2023-03-11 16:00:00,34850.38,34916.63,34813.74,34823.07,2.9687,103379.25
2023-03-11 17:00:00,34823.07,34928.32,34716.27,34758.83,3.6153,125663.59
2023-03-11 18:00:00,34758.83,34974.2,34712.74,34871.12,35.2181,1228094.75
2023-03-11 19:00:00,34871.12,34911.13,34837.59,34848.65,44.4332,1548436.81
2023-03-11 20:00:00,34848.65,34934.31,34818.25,34933.48,39.8773,1393052.77
2023-03-11 21:00:00,34933.48,35058.02,34873.8,35039.77,24.7459,867090.58
2023-03-11 22:00:00,35039.77,35164.94,34953.07,35109.73,13.8472,486171.43
2023-03-11 23:00:00,35109.73,35157.62,35015.55,35079.42,1.1659,40899.1
2023-03-12 00:00:00,35079.42,35157.28,34983.93,35107.75,25.7178,902893.98
2023-03-12 01:00:00,35107.75,35122.08,35065.95,35106.05,24.044,844089.79
2023-03-12 02:00:00,35106.05,35203.64,35018.71,35042.6,17.5402,614654.14
2023-03-12 03:00:00,35042.6,35069.23,34976.61,35065.33,29.1146,1020913.02
2023-03-12 04:00:00,35065.33,35124.47,34976.06,34982.64,36.5763,1279535.61
2023-03-12 05:00:00,34982.64,35091.09,34961.31,35065.74,35.194,1234103.59
2023-03-12 06:00:00,35065.74,35121.43,35023.92,35033.15,13.531,474033.61
2023-03-12 07:00:00,35033.15,35187.25,35006.21,35047.25,29.4725,1032930.03
2023-03-12 08:00:00,35047.25,35082.33,35012.58,35067.11,7.8643,275778.24
2023-03-12 09:00:00,35067.11,35132.46,34936.74,35048.95,6.5193,228494.6
2023-03-12 10:00:00,35048.95,35118.66,34999.84,35090.07,39.3999,1382545.38
2023-03-12 11:00:00,35090.07,35178.2,35007.95,35056.74,34.8404,1221391.0
2023-03-12 12:00:00,35056.74,35192.03,34931.56,35117.83,38.5125,1352475.59
2023-03-12 13:00:00,35117.83,35141.29,34912.94,35023.3,8.0469,281828.98
2023-03-12 14:00:00,35023.3,35057.31,34985.76,35032.15,45.7736,1603547.66
2023-03-12 15:00:00,35032.15,35218.68,34933.72,35168.0,7.089,249305.96
2023-03-12 16:00:00,35168.0,35199.48,35009.82,35097.64,43.5668,1529091.92
2023-03-12 17:00:00,35097.64,35159.27,35025.67,35050.07,17.9428,628896.34
2023-03-12 18:00:00,35050.07,35107.53,35002.47,35086.09,5.719,200657.36
2023-03-12 19:00:00,35086.09,35171.5,35047.08,35098.69,14.6951,515778.81
2023-03-12 20:00:00,35098.69,35153.49,35071.04,35123.31,9.4817,333028.66
2023-03-12 21:00:00,35123.31,35189.07,35108.29,35157.67,24.7882,871495.37
